stop_id,stop_name,grupo_stop_id
B_0501420-PROLCUAUHTE,Prolongación Cuauhtémoc,3831
B_01025E00-XOCHCUAU,Carr. Xochimilco Tulyehualco y C. Cuauhtémoc,3831
B_01025B00-XOCHMERCA,Carr. Xochimilco Tulyehualco y C. del Mercado,3832
B_01025B00-NATIVCENTRAL,C. Nativitas y C. Central,3832
B_0501420-MERCADO,Mercado,3832
B_01025B00-BGALEANA,Base Galeana,3833
B_0501420-CICLAMEN,Ciclamen,3833
B_01025A00-BMADRESELVA0,Base Madreselva,3834
B_01025A01-BMADRESELVA1,Base Madreselva,3834
B_0501420-MADRESELVA,Madre Selva,3834
B_01025A01-NATIVMADRE,Cam. a Nativitas y C. Madreselva,3834
B_01025A00-NATIVLACUA,Cam. A Nativitas y Lirio Acuatico,3835
B_01025A00-NATIVSNLUCAS,Cam. a Nativitas y C. Río San Lucas,3835
B_0501420-LIRIOACUATIC,Lirio Acuatico,3835
B_0501420-CUITLAHUAC,Cuitlahuac,3836
B_0501420-CUAUHTEMOC,Cuauhtémoc,3837
B_0501420-NEZAHUALCOY,Nezahualcoyotl,3838
B_0501421-JOSEFAQUILES,Josefa Ortíz de Domíngez y Aquiles Serdán,3839
B_0501421-JOSEFAODGUEZ,Josefa Ortiz de Domínguez,3840
B_0501421-MIGUELHGO,Miguel Hidalgo,3841
B_0501421-LASANIMAS,Las Animas,3842
B_0501421-IALLENDE,Ignacio Allende,3843
B_0501421-MANTONLANZ,Marco Antonio Lanz Galera,3844
B_0501421-FRENTE34,Frente a No. 34,3845
B_0501421-TIZOC,Tizoc,3846
B_0501421-CALVARIO,Calvario,3847
B_0501421-FLORICULTOR,Floricultor,3848
B_0501421-CUACONTLE,Cuacontle,3849
B_0501421-JACARANDAS,Jacarandas,3850
B_0501421-SANANDRES,San Andrés,3851
B_0501421-AVCUAUHTEM,Av. Cuauhtémoc,3852
B_0501421-VGUERRERO2,Vicente Guerrero,3853
B_0501421-SANJUANMINAS,San Juan Minas,3854
B_0501421-LAPLANTA,La Planta,3855
B_0501421-LIBERTAD,Libertad,3856
B_0501421-FRENTE7353,Frente a No. 7353,3857
B_0501421-SANJERONIMO,San Jerónimo,3858
B_0501421-FCOIMADERO2,Francisco I. Madero,3859
B_0501421-BJUAREZ,Benito Juárez,3860
B_0501421-ZACAPA,Zacapa,3861
B_0501421-CUITLAHUAC,Cuitlahuac,3862
B_0501421-CUAUHTEMOC,Cuauhtémoc,3863
B_0501421-NEZAHUALCO,Nezahualcoyotl,3864
B_01025D01-MORELOSMAD,Av. José Ma. Morelos y Francisco I. Madero,3865
B_0501421-FCOIMADERO,Francisco I. Madero,3865
B_0501421-VGUERRERO,Vicente Guerrero y José María Morelos,3866
B_0501411-JBERNAL,José Bernal,3867
B_0501410-MARTRANQUIL,Mar de la Tranquilidad,3867
B_0501411-CALLE1,Calle 1,3868
B_0501411-BLASCORRAL,Blas Corral,3869
B_0501410-DRJUANPALOM,Dr. Juan Palomo,3870
B_0501411-DRJUANPALOM,Dr. Juan Palomo,3870
B_0501410-LASGARZAS,Las Garzas,3871
B_0501411-FCOVILLA,Francisco Villa,3871
B_0501410-FCOVILLA,Francisco Villa,3871
B_0501411-CNALCHALCO,Canal Nacional Chalco-Amecameca,3872
B_0501411-NICOBRAVO,Nicolas Bravo,3873
B_0501411-MIXCALCO,Mixcalco,3874
B_0501410-MELCHOROCAM,Melchor Ocampo,3875
B_0501411-MELCHOROCAM,Melchor Ocampo,3875
B_0501411-BARRANCA,La Barranca,3876
B_0501411-VCARRANZA,Venustiano Carranza,3877
B_0501411-JUANBARRERA,Juan de la Barrera,3878
B_0501411-AVSURCOMER,Av. Sur del Comercio,3879
B_0501410-CNOREAL,Camino Real,3879
B_0501411-PEDROHDEZSIL,Pedro Hernández Silva,3880
B_0501411-CDAHGO,Cerrada Hidalgo,3881
B_0501410-CDAHGO,Cerrada Hidalgo,3881
B_0501411-JMMORELOS,José María Morelos,3882
B_0501410-GASTONMELO,Gastón Melo,3882
B_0501411-CUAUHTEMOC,Cuauhtémoc,3883
B_0501411-IALLENDEPTE,Ignacio Allende Poniente,3884
B_0501411-GPEVICTORIA,Guadalupe Victoria,3884
B_0501410-IALLENDE,Ignacio Allende,3884
B_0501410-16SEPTIEMBRE,16 de Septiembre,3885
B_0501411-16SEPTIEMBRE,16 de Septiembre,3885
B_0501411-SANFCO,San Francisco,3886
B_0501411-AVTRABAJO,Av. del Trabajo,3887
B_0501410-AVTRABAJO,Av. del Trabajo,3887
B_0501410-TECOXPA,Tecoxpa,3888
B_0501411-TECOXPA,Tecoxpa,3888
B_0501411-FFACODONTO,Frente a Facultad de Odontología,3889
B_0501410-FFACODONTOL,Frente a Facultad de Odontología,3889
B_0501410-YUCATAN,Yucatán,3890
B_0501411-ORIZABA,Orizaba,3890
B_01025C00-SONPUE,Sonora y Puebla Ote.,3891
B_0501411-PUEBLAPTE,Puebla Poniente,3891
B_01025C01-NTEPUEBLA,México Norte y Puebla Poniente,3891
B_0501410-ANTONBEJAR,Antonio Bejar,3892
B_0501410-RIACHUELOSER,Riachuelo Serpentino,3893
B_0501410-AVTLAHUAC,Av. Tláhuac,3894
B_0501410-TIERRALIBERT,Tierra y Libertad,3895
B_0501410-SEVERINOCENI,Severino Ceniceros,3896
B_0501410-REFOAGRARIA,Reforma Agraria,3897
B_0501410-EZAPATA,Emiliano Zapata,3898
B_0501410-20NOVIEMBRE,20 de Noviembre,3899
B_0501410-DESIERTO,Desierto,3900
B_0501410-DCAYETANOZAP,Diego Cayetano Zapata,3901
B_0501410-ISIDROTAPIA,Isidro Tapia,3902
B_0501410-CUAUHTEMOC,Cuauhtémoc,3903
B_0501410-AVMAESTRO,Av. del Maestro,3904
B_0501410-GRAMOSMILLAN,Gabriel Ramos Millan,3905
B_0501410-NTECOMERCIO,Sobre Norte del Comercio y G. Ramos Millan,3906
B_0501410-BARRANCA,La Barranca,3907
B_0501410-CALTENCO,Caltenco,3908
B_0501410-ETECNOLOGIC,Educación Tecnológica,3909
B_0501410-NVOLEON,Nuevo León,3910
B_0501410-SANFCO,San Francisco,3911
B_01025C00-BMILPALTA,Base Milpa Alta,3912
B_0501410-MICHOACANOTE,Michoacan Oriente y Sonora Norte,3912
B_01025C01-NTEMICHOA,México Norte y Michoacán Ote.,3912
B_05134D1-KM21,Km 21,3913
B_05134D1-CLAVELITOS,Clavelitos,3914
B_05134C0-3CDAIMAN,Tercera Cerrada del Iman,3915
B_010240-IMANSHRIN,Av. del Imán y Hospital Shriners,3916
B_05134C1-HSHRINERS,Hospital Shriners,3916
B_05134C0-HSHRINERS,Hospital Shriners,3916
B_05134C1-SANBENITO,San Benito,3917
B_05134C0-SANALEJANDRO,San Alejandro,3917
B_05134C1-SANCELSO,San Celso,3918
B_05134C1-SANBENJAMIN,San Benjamín,3918
B_05134C0-SANCELSO,San Celso,3918
B_010240-CTOAZTCAST,Cto. E. Azteca y San Cástulo,3918
B_010240-AZTECASTULO,E. Azteca y San Cástulo,3918
B_05134B1-COLIBRI,Colibri,3919
B_05134B0-KM275,Km 27.5,3920
B_05134B1-KM275,Km 27.5,3920
B_05134B1-FACMEDZOO,Facultad de Medicina y Zootecnia,3921
B_05134B0-ESCVETERINARI,Esc. Veterinaria,3921
B_05134B0-ROSAS,Rosas,3922
B_05134B1-LASROSAS,Las Rosas,3922
B_05134B1-DELPUENTE,Del Puente,3923
B_05134B0-PUENTE,Del Puente,3923
B_05134B1-CDAAYOCATITL,Cerrada Ayocatitla,3924
B_05134B0-CDAYOCATITLA,Cerrada Ayocatitla,3924
B_05134B1-STACRUZ,Santa Cruz,3925
B_05134B1-ARENAL,Arenal,3925
B_05134B0-KM27,Km 27,3926
B_05134B0-STACRUZ,Santa Cruz,3927
B_0501341-CLAVELITO,Clavelito,3928
B_0501340-KM23,Kilometro 23,3929
B_0501341-COLEGIOPETER,Colegio Peterson,3929
B_0501340-KM25,Kilometro 25,3930
B_0501341-KM25,Kilometro 25,3930
B_0501340-AXOXCOTLE,Axoxcotle,3931
B_0501341-2ABRIL,2 de Abril,3931
B_0501340-5MAYO,5 de Mayo,3932
B_0501341-MORELOS,Morelos,3932
B_0501341-REFORMA,Reforma,3933
B_0501340-16SEPTIEMBR,16 de Septiembre,3934
B_0501341-DELRIO,Del Río,3934
B_0501341-GALEANA,Galeana,3935
B_0501340-CDAOLVIDO,Cerrada del Olvido,3936
B_0501341-302,No. 302,3936
B_0501341-DILIGENCIAS,Diligencias,3937
B_0501340-DILIGENCIAS,Diligencias,3937
B_0501341-CHABACANO,Chabacano,3938
B_0501340-CHABACANO,Chabacano,3938
B_0501340-MARAVILLAS,Las Maravillas,3939
B_0501341-EZAPATA2,Emiliano Zapata 2,3939
B_0501340-ELARENAL,El Arenal,3940
B_0501341-ARENAL,Arenal,3940
B_0501341-SEC151,Secundaria 151,3941
B_0501340-EZAPATA,Emiliano Zapata,3941
B_0501340-ARENALQROO,Arenal Sección Estado de Quintana Roo,3941
B_0501341-HACIENDA,Hacienda,3942
B_0501341-ARBOLADA,Arbolada,3943
B_0501340-ESCFUTCHIVAS,Escuela de Futbol Chivas,3943
B_0501341-DILIGENCIA,Diligencia,3944
B_0501341-MNOABASOLO,Mariano Abasolo,3945
B_0501340-MNOABASOLO2,Mariano Abasolo 2,3945
B_0501341-BIENESTAR,Bienestar,3946
B_0501340-LASVIAS,Las Vías,3946
B_0501340-MNOMATAMOR,Mariano Matamoros,3947
B_0501341-MNOMATAMORO,Mariano Matamoros,3947
B_0501341-ABASOLO,Abasolo,3948
B_0501340-AVHGO,Av. Hidalgo,3948
B_0501341-GRALPEDROM,General Pedro María Maya,3949
B_0501340-MNOABASOLO,Mariano Abasolo,3949
B_0501341-EZAPATA,Emiliano Zapata,3950
B_0501340-MNOESCOBEDO,Mariano Escobedo,3951
B_0501341-IALLENDE,Ignacio Allende,3951
B_0501341-RAMONCORONA,Ramón Corona,3952
B_0501340-RAMONCORON,Ramón Corona,3952
B_0501340-JUANALDAMA,Juan Aldama,3952
B_0501340-JMMORELOSMA,José María Morelos y Mariano Matamoros,3953
B_0501341-JMORELOSMA,José María Morelos y Mariano Matamoros,3953
B_0501340-ACOXPA,Acoxpa,3954
B_0501340-TRABAJO,Trabajo,3955
B_0501340-IALLENDE,Ignacio Allende,3956
B_0501310-PTEVCOLMILITA,Puente Vehícular Colegio Militar,3957
B_0501311-PTECOLMILITAR,Puente Peatonal Colegio Militar,3957
B_0501310-PTEXOCHIPIL,Puente Peatonal Caseta Xochipilli,3958
B_0501311-PTEPNALCASETA,Puente peatonal Caseta,3959
B_0501311-PLANAYALA,Plan de Ayala,3960
B_05115A0-VICENTSUARE,Vicente Suárez,3961
B_05013A1-VSUAREZ,Vicente Suarez,3961
B_05013A1-LAPAZ,La Paz,3962
B_010Z2A00-AVPAZ,Av. De la Paz,3962
B_0501250-CLINICAS,clinicas,3963
B_05013A1-AVCU,Av. Ciudad Universitaria,3963
B_05013A1-AVPLEUDERON,Av. Pleuderon,3964
B_05123A0-IGLESIA,Iglesia,3965
B_05013A0-EJE10SURJERO,Eje 10 Sur Av. San Jerónimo,3965
B_0501251-PASEOSPEDRE,Paseos del Pedregal,3965
B_05013A1-IGLESIA,Iglesia,3965
B_0501251-HOMUN,Homun,3966
B_0501250-HOPELCHEN2,Hopelchen 2,3966
B_05013A1-HOMUN,Homun,3966
B_05013A1-IZMAL,Izmal,3967
B_05013A1-IZAMAL,Izamal,3968
B_05013A1-YOBAIN,Yobain,3969
B_0501251-TIXKOKOB,Tixkokob,3969
B_0501251-PISTE,Piste,3969
B_05013A1-BECAL,Becal,3970
B_05013A0-BECAL,Becal,3970
B_05013A0-TEKAX,Tekax,3971
B_05013A1-TEKAX,Tekax,3971
B_05013A1-SACALUM,Sacalum,3972
B_05013A1-CHICOASEN,Chicoasen,3973
B_05013A0-SEYE,Seye,3973
B_05013A1-SEYE,Seye,3973
B_05013A0-CHICOASEN,Chicoasen,3973
B_05013A0-SUDSAL,Sudsal,3974
B_05013A1-SUDZAL,Sudzal,3974
B_05013A1-TEKAL,Tekal,3975
B_05013A0-TETIZ,Tetiz,3975
B_05013A1-HOCABA,Hocaba,3976
B_05013A0-HOCABA,Hocaba,3976
B_05013A0-CONKAL,Con Kal,3977
B_05013A1-CONKAL,Conkal,3977
B_05013A1-TETIZ,Tetiz,3978
B_05013A0-TIXMEHUAC,Tixmehuac,3978
B_05013A0-TINUM,Tinum,3979
B_05013A1-TIXMEHUAC,Tixmehuac,3979
B_0501250-JILOTZINGO,Jilotzingo,3980
B_05123A0-PRIVEZEQUIEL,Privada Ezequiel OrdoNez,3980
B_0501251-JILOTZINGO,Jilotzingo,3980
B_05123A1-ESCUINAPA,Escuinapa,3981
B_0501250-ESCUINAPA,Escuinapa,3981
B_05123A0-ROSAS,Rosas,3981
B_0501250-ODONTOLOGI,Odontología,3982
B_05123A1-ODONTOLOGIA,Odontología,3982
B_0501250-CRATER,Crater,3983
B_0501251-CRATER,Crater,3983
B_0501251-CASCADA,Cascada,3984
B_0501250-CASCADA,Cascada,3984
B_0501251-CANADA,CaNada,3985
B_0501250-CANADA,CaNada,3985
B_0501251-IGLESIA,Iglesia,3986
B_0501250-GRIETA,Grieta y Farallon,3986
B_0501251-FARALLON,Farallon,3987
B_0501250-DELRISCO,Del Risco,3987
B_0501251-RISCO,Risco,3988
B_0501250-LAVA,Lava,3988
B_0501251-LAVA,Lava,3989
B_0501250-LLUVIA,Lluvia,3989
B_0501250-FUEGO,Fuego,3990
B_0501251-LLUVIA,Lluvia,3990
B_0501251-AGUA,Agua,3991
B_0501250-VALLE,Valle y CCH,3991
B_0501251-VALLE,Valle,3992
B_0501250-COLEGIO,Colegio,3992
B_0501250-CNOSTATERES,Camino a Santa Teresa,3992
B_0501250-BLVDLUZ,Bolvd. de la Luz,3993
B_0501251-CNOSTATERESA,Camino a Santa Teresa,3993
B_0501251-BLVDLUZ,Boulevard de la Luz,3994
B_0501250-PERIFERICO,Periférico,3994
B_0501251-ANILLOPEROBL,Anillo Periferico Boulevard Adolfo Ruiz Cortines,3995
B_0501250-SUPERAMA,Superama,3995
B_0501250-COLEGIOMEX,Colegio de México,3995
B_0501250-PICOTURQUINO,Pico de Turquino,3996
B_0501251-COLEGIOMEX,Colegio de México,3996
B_0501251-PICOTURQUINO,Pico de Turquino,3997
B_0501250-CHEDRAUI,Chedraui,3997
B_0501250-SIXFLAGS,Six Flags,3998
B_0501251-CHEDRAUI,Chedraui,3998
B_0501250-SINANCHE,Sinanche,3999
B_0501251-SINANCHE,Sinanche,4000
B_0501250-ACANCEH,Acanceh,4000
B_0501251-TIZIMIN,Tizimin,4001
B_0501251-ACACHEN,Acachen,4001
B_0501250-BLVDPICACHO,Blvd. Picacho Ajusco,4001
B_0501250-HUEHUETAN,Huehuetan,4001
B_0501251-HUEHUETAN,Huehuetan,4002
B_0501250-CANCUN,Cancun,4002
B_0501250-YUCALPETEN,yucalpeten,4003
B_0501251-CANCUN,Cancun,4003
B_0501251-IZMAL,Izmal,4004
B_0501250-TIZIMIN,tizimin,4004
B_0501250-IZMAL,Izmal,4004
B_0501250-HALACHO,Halacho,4005
B_0501251-TENOZIQUE,Tenozique,4006
B_0501250-TENOZIQUE,Tenozique,4006
B_0501250-HOCABA,Hocaba,4007
B_0501250-TIXKOKOB,Tixkokob,4008
B_0501251-DZIBALCHEN,Dzibalchen,4009
B_0501250-DZIBALCHEN,Dzibalchen,4009
B_0501250-YOBAIN,Yobain,4010
B_0501251-PETO,Peto,4010
B_0501251-TEKIT2,Tekit 2,4011
B_0501250-BECAL,Becal,4011
B_0501250-FERROCUERNA,Ferrocarril a Cuernavaca,4011
B_0501251-TEKIT,Tekit,4012
B_0501251-MAYAHUEL,Mayahuel,4012
B_0501250-TEKAK,Tekak,4012
B_0501250-JILGUERO,Jilguero,4013
B_0501250-HOPELCHEN,Hopelchen,4013
B_0501251-PROLHOPELCHE,Prolongación Hopelchen,4013
B_0501250-ANSAR,Ansar,4014
B_0501251-CARRPICACHOA,Carretera Picacho Ajusco,4014
B_0501250-VENUSIA,Venusia,4015
B_0501251-VENUSIA,Venusia,4015
B_0501250-JAZMIN,Jazmin,4016
B_0501251-JAZMIN,Jazmin,4016
B_0501251-PIEDRATRONAD,Piedra Tronada,4016
B_0501250-PIEDRATRONAD,Piedra Tronada,4016
B_0501250-TOTOLAPA,Totolapa,4017
B_0501251-TOTOLAPAN,Totolapan,4017
B_0501250-PARAJE,Paraje,4018
B_0501251-CUILOTEPEC,Vistas de Cuilotepec,4019
B_0501250-CUILOTEPEC,Vista de Cuilotepec,4019
B_0501251-PARAJE,Paraje,4019
B_0501251-FRESNOS,Fresnos,4020
B_0501250-CERROPALOMAS,Cerro de las Palomas,4020
B_0501250-PLANMAQUINA,Plan de la Máquina,4021
B_0501251-ESCONDIDA,La Escondida,4022
B_0501250-ESCONDIDA,La Escondida,4022
B_0501251-REGADEBOSQ,Regadera y Bosques,4022
B_0400L7-RETCOPILCO,Retorno Copilco,4023
B_05123A1-UNIDADHABITA,Unidad Habitacional,4023
B_0501251-SUPERAMA,Superama y Puente Peatonal,4023
B_01021A01-EJE10SURIGLE,Eje 10 sur e Iglesia,4024
B_05123A1-IGLESIA,Iglesia,4024
B_0501251-CLINICAS,Clinicas,4024
B_0501251-IGLESIA2,Iglesia,4024
B_0501251-SIXFLAGS,Six Flags,4025
B_0501251-HECELCHAKAN,Hecelchakan,4026
B_0501251-XITLE,Xitle,4027
B_0501251-TROYA,Troya,4028
B_0501251-ESPARTA,Esparta,4029
B_0501251-ANSAR,Ansar,4030
B_0501251-CERROPALMITA,Cerro de las Palmitas,4031
B_05124A1-FPLAZACENTEN,Frente a Plaza Centenario,4032
B_010Z2I00-LOMASANGEL2,Lomas de Plateros,4032
B_010Z2C00-LOMPLAT,Lomas de Plateros,4032
B_05124A1-FPEMEX,Frente a Pemex,4033
B_010Z2I00-LOMASDELANG,Loma del Angel,4033
B_010Z2A00-LOMASDELANG2,Loma del Angel,4033
B_05124A1-LOMANVA,Loma Nueva,4034
B_010Z2C00-LOMANUE,Loma Nueva,4034
B_010Z2I00-LOMASANGEL3,Lomas del Angel,4034
B_05124A1-CDACENTENA,Cerrada de Centenario,4035
B_010Z2I00-CDCENTENAR2,Cda. Centenario,4035
B_010Z2C00-CDACENTENAR1,Cda. Centenario,4035
B_05124A1-COLINAMONTEC,Colina de Montecarlo,4036
B_010Z2A00-CALZARCADAS1,Calz. De las Arcadas,4036
B_010Z2I00-MONTECARLO,Montecarlo,4036
B_010Z2I00-RINCONCENT2,Rinconada Centenario,4037
B_05124A0-FTELMEX,Frente a Telmex,4037
B_010Z2A00-NUM89,# 89,4037
B_010Z2A00-NUM891,# 89,4037
B_010Z2C00-RINCONCENT1,Rinconada Centenario,4037
B_05124A1-FTELMEX,Frente a Telmex,4037
B_010Z2C00-PROL5MAY,Prol. 5 de Mayo,4038
B_05124A1-5MAYO,5 de Mayo,4038
B_010Z2C00-GARDENIA,Gardenia,4038
B_0501241-CENTENARIO,Centenario,4038
B_010Z2C00-PRINCIPAL1,Principal,4039
B_010Z2B00-PRINCIPAL,Principal,4039
B_05124A1-JALISCO,Jalisco,4039
B_05124A1-LIRIO,Lirio,4040
B_010Z2J00-TECNOAO2,Tecnologico AO,4040
B_010Z2J00-TECNOAO3,Tecnologico AO,4040
B_05124A1-URRACA,Urraca,4041
B_010Z2J00-URRACA1,Urraca,4041
B_010Z2J00-URRACA2,Urraca,4041
B_05124A0-URRACA,Urraca,4041
B_010Z2J00-MILANO,Milano,4042
B_05124A0-MILANO,Milano,4042
B_05124A1-MILANO,Milano,4042
B_010Z2J00-CUCURU,Cucuru,4043
B_05124A0-CURUCU,Curucu,4043
B_05124A1-CURUCU,Curucu,4043
B_010Z2J00-ABUBILLAS,Abubillas,4043
B_05124A1-CDAPERDIZ,Cerrada de Perdiz,4044
B_010Z2J00-PRESA,Presa,4044
B_05124A0-CDAPERDIZ,Cerrada de Perdiz,4044
B_05124A0-GPEHGO,Guadalupe Hidalgo,4045
B_010Z2C00-AVLUZFUER,Av. Luz y Fuerza,4045
B_05124A0-TUKURUTAI,Tukurutai Acatl,4046
B_05124A0-HERRADERO,Herradero y Frente a Presa Mixcoac,4047
B_010Z2J00-BASETEPEACA2,Base Tepeaca,4047
B_010Z2J00-BASETEPEACA1,Base Tepeaca,4047
B_0501240-AVLOMASPLAT,Av. Lomas de Plateros,4048
B_0501241-AVLOMASPLATE,Av. Lomas de Platero,4048
B_010Z2A00-CALZLEONES5,Calz. De los Leones,4048
B_010Z2H00-CALZLOENES4,Calz. De los Leones,4048
B_0501240-TACUBA,Tacuba,4049
B_010Z2A00-TACUBA,Tacuba,4049
B_0501240-GRALANAYA,General Anaya,4049
B_0501240-IZTAPALAPA,Iztapalapa,4050
B_010Z2J00-IZTAPALAPA1,Iztapalapa,4050
B_0501240-AVLUZFUERZA,Av. Luz y Fuerza,4051
B_0501240-FRENTE492,Frente a 492,4052
B_010Z2C00-5MAYO,5 de Mayo,4052
B_010Z2B00-CDA5MAY,Cda. De 5 de Mayo,4053
B_0501240-CDA5MAYO,Cerrada 5 de Mayo,4053
B_010Z2B00-LOMASANAHU1,Lomas de Anahuac,4054
B_0501240-LOMAESCONDI,Loma Escondida,4054
B_010Z2C00-LOMASANAHUAC,Lomas de Anahuac,4054
B_0501240-INPRESATARAN,Entrada Presa Tarango,4055
B_010Z2C00-TARANGOII,Tarango II,4056
B_0501240-FUHTARANGO,Frente a Unidad Habitacional Tarango,4056
B_010Z2B00-TARANGOII2,Tarango II,4056
B_010Z2C00-CONALOBREGON1,Conalep A. Obregon,4057
B_010Z2B00-CONALEPOB,Conalep A. Obregon,4057
B_0501240-CONALEP,Conalep,4057
B_0501240-PASEOLMOS,Paseo de los Olmos,4058
B_010Z2C00-CDAOLMOS1,Cda. De los Olmos,4058
B_010Z2B00-CDAOLMOS2,Cda. De los Olmos,4058
B_010Z2B00-CIUDMADERA2,Ciudad Madera,4059
B_010Z2C00-CDMADERA,Ciudad Madera,4059
B_0501240-MADERO,Madero,4059
B_0501240-CALLE6,Calle 6,4060
B_010Z2C00-ISLASBERRY,Islas Berry,4060
B_010Z2B00-C6,C. 6,4060
B_0501240-FRENTE3050,Frente a No. 3050,4061
B_010Z2B00-FRACCTARANGO,Fraccionamiento Ex Hacienda Tarango,4061
B_010Z2B00-WALMARTSUR,Walmart Centenario Sur,4061
B_0501240-5MAYO,5 de Mayo,4062
B_010Z2C00-GCARMONA,G. Carmona,4063
B_0501241-JGALVEZMOYA,José Galvez Moya,4063
B_0501240-JGALVEZMOYA,José Galvez Moya,4063
B_0501241-FUHPERA,Frente a Unidad Habitacional la Pera,4063
B_010Z2C00-PINO,Pino,4063
B_0501240-FUHPERA,Frente a Unidad Habitacional la Pera,4064
B_010Z2C00-AVNVOLEON,Av. Nuevo Leon,4065
B_0501240-PRINCIPAL,Principal,4065
B_0501241-PRINCIPAL,Principal,4065
B_010Z2C00-CARMADRAZ,Carlos A. Madrazo,4065
B_010Z2C00-QUERETARO,Queretaro,4066
B_0501241-ANDQRO,Andador Querétaro,4066
B_010Z2C00-QUERETARO1,Queretaro,4066
B_0501240-ANDQRO,Andador Querétaro,4066
B_0501241-BELEMFLORES,Belem de las Flores,4067
B_0501240-BELENFLORES,Belen de las Flores,4067
B_010Z2C00-MARGARI,Margarita,4068
B_0501241-CHARRUAS,Charruas,4068
B_0501240-CHARRUAS,Charruas,4068
B_010Z2H00-DIAGUITAS,Diaguitas,4068
B_010Z2C00-PIPITOS,Pipitos,4068
B_0501240-CNOPTACEHUA,Camino Punta Cehuayo,4069
B_0501241-CNOPTACEGUAY,Camino a Punta de Ceguayo,4069
B_010Z2J00-GUAJIRAS2,Guajiras,4069
B_0501240-RNOPALMAS,Retorno de las Palmas,4069
B_010Z2C00-CPTOCEGUAYO,Cam. Puerto Ceguayo,4069
B_010Z2C00-GUAJIRAS1,Guajiras,4069
B_010Z2C00-CMIXTECA,C. Mixteca,4070
B_0501241-MIXTECAS,Mixtecas,4070
B_0501241-AZTECAS,Aztecas,4070
B_0501240-TEOTIHUACAN,Teotihuacan,4070
B_010Z2C00-CUNO,C. Uno,4070
B_0501240-MIXTECA,Mixteca,4070
B_0501241-MIXCOAC,Mixcoac,4071
B_010Z2H00-ESTIO,Estio,4071
B_010Z2A00-AVCENTENARIO2,Av. Centenario,4072
B_0501241-AVCENTENARIO,Av. Centenario,4072
B_010Z2A00-GRALANAYA,General Anaya,4073
B_0501241-GRALANAYA,General Anaya,4073
B_0501241-AZCAPOTZALCO,Azcapotzalco,4074
B_010Z2A00-AZCAPOTZALCO,Azcapotzalco,4074
B_0501241-CUAJIMALPA,Cuajimalpa,4075
B_0501241-XOCHIMILCO,Xochimilco,4076
B_010Z2C00-ALTTENS,Alta Tension,4077
B_0501241-ALTATENSION,Alta Tensión,4077
B_0501241-GPEHGO,Guadalupe Hidalgo,4077
B_010Z2I00-MEJIADELGAD,Mejia Delgado,4078
B_010Z2A00-MEJIADELGAD,Mejia Delgado,4078
B_0501241-5MAYO,5 de Mayo,4078
B_010Z2C00-JOSEGALVEZM1,Jose Galvez Moya,4079
B_010Z2C00-JOSEGALVEZM,Jose Galvez Moya,4079
B_0501241-CDACHABACANO,Cerrada de Chabacano,4079
B_010Z2C00-ANGELREYES1,Angel Reyes,4080
B_0501241-ANDCHIAPAS,Andador Chiapas,4080
B_010Z2C00-ANGELREYES,Angel Reyes,4080
B_010Z2B00-AVCENTENARIO1,Av. Centenario,4081
B_010Z2C00-CASABLCA,Casa Blanca,4081
B_0501241-BLVDURAZNO,Boulevard del Durazno y Av. Centenario,4081
B_010Z2C00-LLANORED,Llano Redondo,4081
B_05123A1-EJE10SUR,Eje 10 Sur,4082
B_05123A1-METROCOPILCO,Metro Copilco,4083
B_05123A0-COPILCO,Copilco,4083
B_05123A1-AVINSURGENTE,Av. Insurgentes,4084
B_05123A1-PUENTE,Puente,4085
B_01021A01-CLIN4Y8BASE,Clínica 4 y 8 (BASE),4086
B_05123A1-FRATERNIDAD,Fraternidad,4086
B_05123A1-HANGELES,Hospital Ángeles,4087
B_05123A0-HANGELES,Hospital Ángeles,4087
B_05123A0-RNOFTEMOLI,Retorno Fuente de los Molinos,4088
B_05123A1-RNOFTEMOLINO,Retorno Fuente de los Molinos,4088
B_05123A1-MICHOACAN,Michoacan,4089
B_05123A0-MICHOACAN,Michoacan,4089
B_05123A0-CHIHUAHUA,Chihuahua,4090
B_05123A1-PACHUCA,Pachuca,4090
B_05123A1-TOLUCA,Toluca,4091
B_05123A1-FLORESMAGON,Flores Magón,4092
B_05123A1-CHABACANO,Chabacano,4093
B_05123A0-ALFOPRIANI,Alfonso Priani,4094
B_05123A1-FPEANGELES,Felipe Ángeles,4094
B_05123A0-RIOMAGDALENA,Río Magdalena,4095
B_05123A1-MORELOS,Morelos,4095
B_05123A1-VGUERRERO,Vicente Guerrero,4096
B_05123A0-BALANCAN,Balancan,4097
B_05123A1-BALANCAN,Balancan,4097
B_05123A0-PIXOYAL,Pixoyal,4098
B_05123A1-CALCALCHEN,Calcalchen,4098
B_05123A0-HAMPOLOL,Hampolol,4099
B_05123A1-OPICHEN,Opichen,4099
B_05123A1-TETIZ,Tetiz,4100
B_05123A1-TINUM,Tinum,4101
B_05123A0-POPOLNA,Popolna,4101
B_05123A0-TINUM,Tinum,4101
B_05123A0-CAPOMA,Capoma,4101
B_05123A1-ZINANCHE,Zinanche,4102
B_05123A1-MANI,Mani,4102
B_05123A0-SINANCHE,Sinanche,4102
B_05123A1-CHEMAX,Chemax,4103
B_05123A0-CHEMAX,Chemax,4103
